,MTS,OPEN,CLOSE,HIGH,LOW,VOLUME
32,1577838720000,7195.747863,7195.77334585,7195.77334585,7195.747863,0.11432400000000001
33,1577838840000,7195.7,7198.60248728,7198.60248728,7195.7,0.26
34,1577838900000,7195.7,7200.0,7200.0,7195.57319741,16.1878747
35,1577838960000,7199.3,7198.6,7199.3,7198.4,0.23000000999999998
36,1577839020000,7198.2,7198.1,7198.2,7198.1,0.030769730000000002
37,1577839080000,7197.0,7197.0,7197.0,7197.0,0.05333866
38,1577839140000,7196.0,7194.2,7196.0,7194.2,0.17148426
39,1577839200000,7195.0,7196.2,7196.2,7195.0,0.125
40,1577839260000,7196.1,7195.0,7196.2,7195.0,0.01925394
41,1577839320000,7194.8,7194.7,7195.7,7194.6,4.09166503
42,1577839380000,7195.8,7195.931881,7198.20936716,7195.8,0.47073381
43,1577839440000,7195.8,7200.0,7200.00449696,7195.6288904,4.08262412
44,1577839500000,7197.0,7195.931881,7197.0,7195.931881,0.16802503
45,1577839560000,7197.3,7197.3,7197.3,7197.3,0.01
46,1577839620000,7196.2,7201.9,7201.9,7196.2,3.03693442
47,1577839680000,7198.0,7189.2,7198.0,7189.2,17.83069425
48,1577839740000,7191.0,7189.9,7191.6,7189.9,0.33554594
49,1577839800000,7190.5,7190.4,7190.5,7189.9,0.35436034
50,1577839860000,7191.1,7191.0,7191.1,7191.0,4.13443192
51,1577839920000,7191.0,7191.0,7191.09029438,7191.0,0.1831168
52,1577839980000,7191.0,7187.08454579,7191.0,7185.4,1.33059601
53,1577840040000,7187.0,7187.0,7187.0,7187.0,0.00393239
54,1577840100000,7187.0,7187.08454579,7187.08454579,7187.0,0.39429422000000003
55,1577840160000,7187.08454579,7187.08454579,7187.08454579,7187.0,0.06
56,1577840220000,7188.0,7186.41479604,7188.08917041,7186.41479604,2.0664515100000003
57,1577840280000,7186.41479604,7189.80885108,7189.80885108,7186.41479604,0.26823121
58,1577840340000,7187.4,7189.80885108,7189.80885108,7187.4,0.059166300000000005
59,1577840400000,7187.5,7187.5,7189.6,7187.4,0.27815754
60,1577840460000,7188.3,7188.3,7188.3,7188.3,0.278209
61,1577840520000,7188.35731184,7192.93524683,7192.93524683,7188.35731184,0.02652902
62,1577840580000,7192.82358644,7195.3016322,7195.72666493,7192.82358644,0.20950696000000002
63,1577840700000,7197.5105586,7197.29251924,7197.51590929,7197.29251924,0.1420761
64,1577840760000,7197.2,7197.8,7197.8,7197.2,0.17253114
65,1577840820000,7197.8,7201.9,7202.9,7197.77390863,0.77500592
66,1577840880000,7201.9,7201.8,7201.9,7201.8,0.06056501
67,1577840940000,7202.9,7201.5,7202.9,7201.5,0.10500000000000001
68,1577841000000,7202.4,7202.5,7202.7,7201.80291212,0.0670472
69,1577841060000,7204.8,7202.7,7205.4180495,7202.7,0.06
70,1577841120000,7203.1,7205.5,7205.7862035,7203.0,0.071008
71,1577841180000,7204.957857,7203.7613565,7206.1,7203.7613565,0.03
72,1577841240000,7206.0701484,7206.0701484,7206.0701484,7206.0701484,0.005
73,1577841300000,7205.2,7205.5,7205.5,7205.2,0.015
74,1577841360000,7206.8,7207.2,7207.4,7206.8,0.0687306
75,1577841420000,7207.3,7207.3,7207.3,7207.2,0.04582365
76,1577841480000,7207.3,7206.3,7207.3,7206.3,1.0348
77,1577841540000,7206.9,7206.9,7206.9,7206.9,0.00552
78,1577841600000,7207.8,7206.7,7207.8,7206.7,0.05469652
79,1577841660000,7207.82521744,7206.9748736,7210.1962176,7206.9748736,6.015
80,1577841720000,7211.7,7212.2,7212.2,7211.7,0.17846668999999998
81,1577841780000,7212.1,7208.1,7212.129024,7208.1,0.8450270099999999
82,1577841840000,7208.2,7208.2,7208.2,7208.2,0.005
83,1577841900000,7208.1,7214.929371,7214.929371,7208.1,1.70320297
84,1577841960000,7215.0,7215.0,7215.0,7214.929371,0.14256546
85,1577842020000,7215.0,7224.1,7226.1,7214.929371,2.57437558
86,1577842080000,7226.0,7226.0,7226.0,7225.9,5.25472843
87,1577842140000,7226.0,7225.9949022,7226.0,7225.9,1.5625930000000001
88,1577842200000,7226.0,7229.524057,7229.524057,7225.9028771,1.79156922
89,1577842260000,7229.8,7240.5,7250.0,7229.8,16.78470415
90,1577842320000,7240.6,7230.7,7240.6,7230.41777695,2.95922057
91,1577842380000,7231.2,7231.2,7231.2,7231.14566284,0.82208
92,1577842440000,7231.2,7231.1483078,7231.2,7231.1483078,0.16
93,1577842500000,7231.1483078,7227.76297456,7231.1483078,7227.76297456,5.04
94,1577842560000,7227.8,7227.7,7227.8,7227.7,2.04289
95,1577842620000,7227.7,7227.8,7227.8,7227.7,0.03
96,1577842680000,7227.76297456,7227.8,7227.8,7227.76297456,0.61515943
97,1577842740000,7227.9,7231.7473425,7231.8,7227.9,0.09038733
98,1577842800000,7231.8,7232.7,7234.8,7231.7,4.09631768
99,1577842860000,7232.9,7232.85162576,7232.9,7232.8,0.075
100,1577842920000,7232.85162576,7232.8,7232.85162576,7232.8,0.9026410500000001
101,1577842980000,7229.2,7228.4,7229.2,7228.3,0.21376815
102,1577843040000,7228.3,7228.5,7228.5,7228.3,0.11000002
103,1577843100000,7228.4,7228.4,7228.4,7228.4,0.016
104,1577843160000,7228.4,7228.4,7228.4,7228.4,0.01
105,1577843220000,7228.4,7228.4,7228.4,7228.4,0.005
106,1577843280000,7228.4347125,7224.1,7228.4347125,7224.1,0.92
107,1577843340000,7224.4,7224.3,7224.7,7224.3,0.065
108,1577843400000,7224.4,7224.4,7224.4,7224.3,0.12745282
109,1577843460000,7224.3,7224.3,7224.3,7224.3,0.015000010000000001
110,1577843520000,7224.3,7224.3,7224.3,7224.3,0.026961930000000002
111,1577843580000,7224.4,7224.4,7224.4,7224.4,2.2735787700000003
112,1577843640000,7224.4,7224.362662,7224.4,7224.362662,0.015
113,1577843700000,7224.362662,7224.362662,7224.362662,7224.362662,0.005
114,1577843820000,7224.3,7224.3,7224.3,7224.3,0.01055463
115,1577843880000,7224.34732988,7224.6231168,7224.6231168,7224.3,0.695
116,1577843940000,7224.9,7227.8,7227.8,7224.9,0.050000020000000006
117,1577844000000,7231.24716,7233.85201453,7233.85201453,7231.24716,0.16492768
118,1577844060000,7233.85201453,7233.8,7233.9,7233.8,1.60179527
119,1577844120000,7233.85201453,7233.85201453,7233.85201453,7233.8,0.05779829
120,1577844180000,7233.85201453,7238.1,7238.1,7233.85201453,1.51033751
121,1577844240000,7237.74425081,7237.6,7237.74425081,7237.6,1.07414692
122,1577844300000,7237.7,7237.6,7237.7,7237.6,0.01038147
123,1577844360000,7237.63258135,7237.6,7237.63258135,7237.6,0.025
124,1577844420000,7237.6,7237.63258135,7237.63258135,7237.6,0.025
125,1577844480000,7237.63258135,7237.6,7237.63258135,7237.6,0.1402
126,1577844540000,7237.6,7237.6,7237.7,7237.6,0.54288599
127,1577844600000,7237.6,7237.6,7237.6,7237.6,0.038954420000000003
128,1577844660000,7237.6,7237.60886086,7237.60886086,7237.6,0.06500002
129,1577844720000,7237.6,7234.9,7237.60886086,7234.9,1.69425153
130,1577844780000,7234.2,7233.9,7234.2,7233.8,0.111
131,1577844840000,7233.8,7233.8,7233.8,7233.8,0.015
132,1577844900000,7233.80953246,7233.80953246,7233.80953246,7233.80953246,0.005
133,1577844960000,7233.9,7233.9,7233.9,7233.9,0.005
134,1577845020000,7233.9,7233.9,7233.9,7233.9,0.011359000000000001
135,1577845080000,7233.9,7237.4,7238.5,7233.9,1.63205132
136,1577845140000,7237.3403999,7237.3403999,7237.4,7237.3,0.09
137,1577845200000,7237.4,7237.4,7237.4,7237.4,0.01
138,1577845260000,7237.3403999,7239.0,7239.0,7237.3403999,0.065
139,1577845320000,7239.0,7239.0,7239.0,7238.9043948,0.0525127
140,1577845380000,7238.9963945,7239.0,7239.0,7238.9963945,0.40499999999999997
141,1577845440000,7239.0,7239.0,7239.0,7239.0,0.20712136
142,1577845500000,7239.0,7239.0,7239.0,7239.0,0.005
143,1577845560000,7239.0,7239.0,7239.0,7239.0,0.32739874
144,1577845620000,7238.91987086,7243.0,7243.0,7238.91987086,2.53306346
145,1577845680000,7243.0,7248.3,7248.3,7243.0,0.55386897
146,1577845740000,7247.4603669,7247.4603669,7247.4603669,7247.4,0.08795301
147,1577845800000,7247.40183189,7247.5,7247.5,7247.4,0.37157550000000006
148,1577845860000,7247.5,7247.5,7247.5,7247.5,0.32439999999999997
149,1577845920000,7247.4,7247.5,7247.5,7247.4,0.007837750000000001
150,1577845980000,7247.5,7247.5,7247.5,7247.4,0.6393173999999999
151,1577846040000,7247.5,7247.5,7247.5,7247.42717296,0.755
152,1577846100000,7247.42717296,7248.3,7248.3,7247.42717296,6.62989384
153,1577846160000,7249.5,7249.5488832,7249.5488832,7249.5,0.11740422
154,1577846220000,7249.5488832,7249.6,7249.6,7249.5488832,0.035
155,1577846280000,7249.5488832,7249.6,7249.6,7249.5,0.41758189
156,1577846340000,7249.6,7249.5,7249.6,7249.5,0.025
157,1577846400000,7249.6,7249.6,7249.6,7249.6,0.12042
158,1577846460000,7249.52478885,7249.5,7249.52478885,7249.5,0.015
159,1577846520000,7249.5,7249.5,7249.5,7249.5,0.015000010000000001
160,1577846580000,7249.52478885,7249.6,7249.6,7249.52478885,1.4256135
161,1577846640000,7249.52495161,7249.6,7249.6,7249.52495161,0.015000000000000001
162,1577846700000,7249.5,7249.5552794,7249.6,7249.5,0.1052
163,1577846760000,7249.6,7249.6,7249.6,7249.6,0.025
164,1577846820000,7249.5552794,7249.5552794,7249.6,7249.5552794,0.05648572
165,1577846880000,7249.6,7249.6,7249.6,7249.5,0.04366221
166,1577846940000,7249.6,7249.6,7249.6,7249.6,0.14008465
167,1577847000000,7249.65764695,7249.9,7250.0,7249.65764695,0.27543923000000003
168,1577847060000,7250.0,7249.9,7250.0,7249.9,0.125
169,1577847120000,7250.0,7251.8,7251.8,7249.9154015,3.22782503
170,1577847180000,7251.9,7252.0,7252.0,7251.9,4.04716143
171,1577847240000,7252.0,7252.0,7252.0,7252.0,0.12004600000000001
172,1577847300000,7252.0,7252.0,7252.0,7252.0,0.037644910000000004
173,1577847360000,7251.9183536,7256.3,7256.7,7251.9,2.171
174,1577847420000,7256.2,7255.2,7256.2,7254.9,0.14257237
175,1577847480000,7255.1,7256.7,7256.7,7255.1,0.06500001
176,1577847540000,7256.7,7256.7,7256.7,7256.7,0.10038055
177,1577847600000,7256.6,7256.6,7256.7,7256.6,0.021714
178,1577847660000,7256.69249967,7256.610425,7256.7,7256.610425,0.265
179,1577847720000,7256.6,7249.6,7256.610425,7249.6,0.38983364
180,1577847780000,7249.6,7249.5,7249.7,7249.5,0.47643620000000003
181,1577847840000,7249.5,7249.5,7249.52489753,7249.5,0.02646817
182,1577847900000,7249.5,7249.14141054,7249.5,7249.0,6.3484
183,1577847960000,7249.1,7249.0,7249.1,7249.0,0.33199999999999996
184,1577848020000,7249.0,7238.3021464,7249.0,7236.3,5.4120371800000004
185,1577848080000,7239.6,7238.4,7239.8,7238.1,0.0818
186,1577848140000,7238.5,7236.8,7238.5,7236.8,0.065
187,1577848200000,7236.830124,7237.8,7238.1,7236.8,0.59657836
188,1577848260000,7237.71509821,7238.5,7238.5,7237.7,0.37
189,1577848320000,7238.4,7238.5,7238.5,7238.4,0.01188178
190,1577848440000,7238.6,7238.7,7238.7,7238.6,0.030000000000000002
191,1577848500000,7238.6,7238.6,7238.6,7238.6,0.00353991
192,1577848560000,7238.6,7238.7,7238.7,7238.6,0.02
193,1577848620000,7239.3141618,7240.6,7240.6,7239.3141618,0.01207489
194,1577848680000,7244.2,7244.1,7244.2,7244.1,0.24361164000000002
195,1577848740000,7244.127244,7244.2,7244.2,7244.127244,0.065
196,1577848800000,7244.2,7246.1,7246.1,7244.2,0.045
197,1577848860000,7246.1,7246.1,7246.1,7246.0,0.41000000000000003
198,1577848920000,7246.1,7246.1,7246.1,7246.0,0.01293696
199,1577848980000,7246.0,7246.1,7246.1,7246.0,0.035
200,1577849100000,7246.1,7246.1,7246.1,7246.1,0.005
201,1577849160000,7246.0,7246.0,7246.0,7246.0,0.02500001
202,1577849220000,7246.0,7246.0,7246.0,7246.0,0.00696157
203,1577849400000,7246.1,7246.1,7246.1,7246.1,0.07538237
204,1577849460000,7246.143381,7247.0,7247.0,7246.143381,0.015
205,1577849520000,7247.1553865,7247.2,7247.2,7247.1,0.17517854
206,1577849580000,7247.1553865,7251.3,7251.3,7247.1553865,1.59180001
207,1577849640000,7251.4,7251.4,7251.4,7251.3,0.16415870999999999
208,1577849700000,7251.3874095,7251.3,7251.3874095,7251.3,0.01
209,1577849760000,7251.4,7251.35428182,7251.4,7251.35428182,0.01
210,1577849820000,7251.3,7251.3,7251.3,7251.3,0.07064961
211,1577849880000,7251.3,7242.0,7251.3,7242.0,0.8170337999999999
212,1577849940000,7242.0,7242.0,7242.1,7242.0,0.10729822
213,1577850000000,7242.1,7242.0,7242.1,7242.0,0.08464225
214,1577850060000,7242.0,7242.0,7242.0,7242.0,0.02
215,1577850120000,7242.1,7242.0,7242.1,7242.0,0.01432358
216,1577850180000,7238.1,7235.3626492,7238.1,7233.5,5.675172
217,1577850240000,7234.65177246,7234.6,7234.65177246,7234.6,0.015
218,1577850300000,7234.6,7234.6,7234.6,7234.6,0.015
219,1577850360000,7234.7,7234.6,7234.7,7234.6,0.03090338
220,1577850420000,7234.6,7234.6,7234.65177246,7234.6,0.03086834
221,1577850480000,7234.6,7234.2,7234.6,7233.1,5.8600871
222,1577850540000,7234.1,7234.1,7234.1,7234.1,0.00907
223,1577850600000,7234.2,7234.2,7234.2,7234.2,0.015
224,1577850660000,7234.1,7234.1,7234.1,7234.1,0.03199744
225,1577850720000,7234.1,7234.1,7234.1,7234.1,0.0131866
226,1577850780000,7234.1,7234.1,7234.1,7234.1,0.02500001
227,1577850840000,7234.1,7234.1,7234.1,7234.1,0.005
228,1577850900000,7234.2,7237.2,7237.3,7234.2,0.8991073399999999
229,1577850960000,7237.2,7237.3,7237.3,7237.2,0.03206857
230,1577851020000,7237.2,7237.2,7237.2,7237.2,0.00104661
231,1577851080000,7237.2,7237.2,7237.3,7237.2,1.24337064
232,1577851140000,7237.2,7237.3,7237.3,7237.2,0.015
233,1577851200000,7237.2,7237.2,7237.2,7237.2,0.16923065
234,1577851260000,7237.2,7237.2,7237.2,7237.2,0.00706857
235,1577851380000,7237.26516857,7237.3,7237.3,7237.2,1.20340741
236,1577851440000,7237.27933926,7237.27933926,7237.27933926,7237.2,0.60192437
237,1577851500000,7237.27933926,7237.27933926,7237.3,7237.27933926,0.03287051
238,1577851560000,7237.27933926,7237.3,7237.3,7237.27933926,0.025
239,1577851620000,7237.2,7237.2,7237.2,7237.2,0.00135132
240,1577851680000,7237.2,7237.3,7237.3,7237.2,0.025
241,1577851740000,7237.2,7237.2,7237.2,7237.2,0.015
242,1577851800000,7237.3,7237.3,7237.3,7237.3,0.0088862
243,1577851860000,7237.2478248,7237.2478248,7237.2478248,7237.2478248,0.005
244,1577851920000,7237.2,7237.2,7237.2,7237.2,0.00686531
245,1577851980000,7237.2,7232.0,7237.2,7232.0,2.10300054
246,1577852040000,7232.0,7232.0,7232.0,7232.0,0.030000000000000002
247,1577852100000,7232.0,7232.0,7232.0,7232.0,0.015
248,1577852160000,7232.0,7232.0,7232.0,7232.0,0.01
249,1577852220000,7232.0,7232.1,7232.1,7232.0,0.16313718
250,1577852280000,7232.1,7232.0,7232.1,7232.0,0.03189094
251,1577852340000,7232.09118332,7232.09118332,7232.09118332,7232.09118332,0.03
252,1577852400000,7232.09118332,7232.1,7232.1,7232.09118332,0.030126720000000003
253,1577852460000,7232.0,7232.0,7232.0,7232.0,0.005
254,1577852520000,7232.0,7232.0,7232.0,7232.0,0.03607673
255,1577852580000,7232.0,7232.0,7232.0,7232.0,0.060000000000000005
256,1577852640000,7232.1,7232.1,7232.1,7232.1,0.19594428
257,1577852700000,7232.1,7232.1,7232.1,7232.1,0.005
258,1577852760000,7232.04920672,7232.04920672,7232.04920672,7232.04920672,0.02
259,1577852820000,7232.0,7232.0,7232.0,7232.0,0.00616336
260,1577852880000,7232.0,7232.0658918,7232.1,7232.0,1.52699234
261,1577852940000,7232.1,7232.0,7232.1,7232.0,0.04194642
262,1577853000000,7232.1,7232.0,7232.1,7232.0,0.05378302
263,1577853060000,7232.1,7232.1,7232.1,7232.1,0.10792406
264,1577853120000,7232.1,7232.0658918,7232.1,7232.0658918,0.23392692
265,1577853180000,7232.0658918,7239.4,7239.7,7232.0658918,5.4853400599999995
266,1577853240000,7239.4,7239.4,7239.4,7239.4,0.01
267,1577853300000,7239.3200856,7239.3200856,7239.3200856,7239.3200856,0.04
268,1577853360000,7239.4,7239.4,7239.4,7239.4,0.04
269,1577853420000,7239.4,7239.4,7239.4,7239.4,0.005
270,1577853480000,7239.4,7240.4,7241.3,7239.4,3.24153421
271,1577853600000,7240.4,7240.4,7240.4,7240.4,0.005
272,1577853660000,7240.4,7240.38581437,7240.4,7240.38581437,0.046234950000000004
273,1577853720000,7240.4,7240.4,7240.4,7240.38581437,0.03672541
274,1577853780000,7240.3,7239.0,7240.3,7239.0,0.9023708699999999
275,1577853840000,7239.1,7239.1,7239.1,7239.1,0.03
276,1577853900000,7239.1,7239.1,7239.1,7239.1,0.135
277,1577853960000,7239.0,7239.1,7239.1,7239.0,0.08812097999999999
278,1577854020000,7239.06154525,7239.06154525,7239.06154525,7239.06154525,0.0083015
279,1577854080000,7239.0,7239.1,7239.1,7239.0,1.06893478
280,1577854140000,7239.1,7239.1,7239.1,7239.1,0.02
281,1577854200000,7239.1,7239.1,7239.1,7239.1,0.02403056
282,1577854320000,7239.01983141,7239.01983141,7239.01983141,7239.01983141,0.00121148
283,1577854380000,7239.0,7237.0,7239.0,7237.0,1.36389746
284,1577854440000,7237.0,7233.1,7237.0,7232.9,3.4165
285,1577854500000,7233.1,7232.0,7233.1,7232.0,1.79707155
286,1577854560000,7232.0,7232.0,7232.1,7232.0,0.045
287,1577854620000,7232.1,7232.0,7232.1,7232.0,0.10407806
288,1577854680000,7232.0,7226.9,7232.0,7226.4,24.10622957
289,1577854740000,7226.9,7226.1,7226.9,7226.1,3.6015105199999997
290,1577854800000,7225.71325,7225.72847902,7225.72847902,7225.71325,0.020907
291,1577854860000,7225.8,7225.803515,7225.803515,7225.7,1.34816558
292,1577854920000,7225.803515,7228.58515358,7228.58515358,7225.803515,0.026095069999999998
293,1577854980000,7228.6,7230.0,7230.0,7228.6,0.3240213
294,1577855040000,7230.0,7230.0,7230.0,7230.0,0.75
295,1577855100000,7230.0,7229.9,7230.0,7229.9,0.20300780000000002
296,1577855220000,7230.0,7232.1,7232.1,7230.0,1.8512449
297,1577855280000,7232.0,7232.1,7232.1,7232.0,0.6993
298,1577855340000,7232.1,7232.1,7232.1,7232.1,0.005
299,1577855400000,7232.1,7232.1,7232.1,7232.0,1.52
300,1577855460000,7232.1193947,7236.6,7236.6,7232.1193947,0.255
301,1577855520000,7235.1,7235.1,7235.1,7235.1,0.01417586
302,1577855580000,7234.2,7234.2,7234.2804105,7234.2,0.19008695
303,1577855640000,7234.2635735,7234.2,7234.2635735,7234.2,0.1093
304,1577855820000,7234.2635735,7234.2,7234.2635735,7234.2,0.020945520000000002
305,1577855880000,7234.2,7234.2,7234.2,7234.2,4.84086549
306,1577855940000,7234.2,7234.2,7234.2,7234.2,1.3159
307,1577856000000,7234.2,7234.2,7234.2332633,7234.2,1.4002
308,1577856060000,7234.2,7234.2,7234.2,7234.2,1.4402
309,1577856120000,7234.2,7234.2332633,7234.2332633,7234.2,0.31981671
310,1577856180000,7234.2,7234.23878105,7234.23878105,7234.2,1.29075165
311,1577856240000,7234.2,7234.23878105,7234.23878105,7234.2,0.03700752
312,1577856300000,7234.2,7234.2431749,7234.2431749,7234.2,0.25631587
313,1577856360000,7234.2,7234.2,7234.2,7234.2,0.005
314,1577856420000,7234.2431749,7234.2431749,7234.2431749,7234.2431749,0.01
315,1577856480000,7234.2431749,7234.2506498,7234.3,7234.2,0.0791372
316,1577856540000,7234.3,7234.3,7234.3,7234.3,0.005
317,1577856600000,7234.2,7234.2,7234.2,7234.2,0.02000001
318,1577856660000,7234.2,7234.2,7234.2,7234.2,0.01204594
319,1577856720000,7234.2,7234.2,7234.2,7234.2,0.025
320,1577856780000,7234.2,7234.3,7234.3,7234.2,0.008535540000000001
321,1577856900000,7234.2703125,7234.2703125,7234.2703125,7234.2703125,0.005
322,1577856960000,7234.3,7234.3,7234.3,7234.2,0.04833357
323,1577857020000,7234.3,7234.3,7234.3,7234.3,0.01
324,1577857080000,7234.26595292,7234.2,7234.26595292,7234.2,0.71830045
325,1577857200000,7234.2703125,7234.3,7234.3,7234.2703125,0.015
326,1577857260000,7234.23828764,7234.3,7234.3,7234.2,0.08152039
327,1577857320000,7234.2703125,7234.2703125,7234.2703125,7234.2703125,0.01
328,1577857380000,7234.2,7234.0,7234.2,7234.0,3.3000000000000003
329,1577857500000,7234.0406259,7234.0406259,7234.1,7234.0406259,1.0150000000000001
330,1577857560000,7234.0406259,7234.0406259,7234.0406259,7234.0406259,0.005
331,1577857620000,7234.0,7234.0,7234.0,7234.0,0.01
332,1577857680000,7234.0901875,7234.1,7234.1,7234.0901875,1.5511122099999999
333,1577857740000,7236.5808216,7236.5808216,7236.5808216,7236.5808216,0.00379369
334,1577857800000,7236.5808216,7236.6,7236.6,7236.5808216,0.005
335,1577857860000,7236.58353594,7236.58353594,7236.58353594,7236.58353594,0.00702039
336,1577857920000,7236.6,7236.5,7236.6,7236.5,0.06662268
337,1577857980000,7236.5,7236.58353594,7236.6,7236.5,1.1753631100000002
338,1577858040000,7236.58353594,7236.6,7236.6,7236.58353594,0.8138
339,1577858280000,7236.5204045,7236.5,7236.5204045,7236.5,1.02864322
340,1577858460000,7236.501201,7236.5,7236.501201,7236.5,0.084191
341,1577858520000,7236.5,7236.5,7236.5,7236.5,0.00220877
342,1577858580000,7236.5913081,7236.5,7236.5913081,7236.5,0.05603238000000001
343,1577858760000,7236.5,7236.5,7236.5,7236.5,0.005
344,1577858880000,7236.5,7236.5,7236.5,7236.5,0.03000001
345,1577858940000,7236.5,7236.5,7236.5,7236.5,0.02672971
346,1577859000000,7236.501201,7236.5,7236.501201,7236.5,0.09999999999999999
347,1577859180000,7236.5,7236.5,7236.5,7236.5,0.00448426
348,1577859240000,7236.5,7236.5,7236.5,7236.5,0.005
349,1577859360000,7236.6,7236.5,7236.6,7236.5,0.86
350,1577859420000,7236.6,7236.5913081,7236.6,7236.5913081,0.75278
351,1577859480000,7236.5913081,7236.7,7236.7,7236.5913081,2.07412867
352,1577859540000,7239.9252708,7239.7,7239.9252708,7239.7,0.13329872
353,1577859600000,7239.6,7239.5648424,7239.6,7239.5648424,7.2148324
354,1577859660000,7239.5648424,7239.5648424,7239.5648424,7239.5648424,0.005
355,1577859720000,7239.5648424,7239.5648424,7239.5648424,7239.5648424,0.19283185
356,1577859780000,7239.5,7239.1,7239.6,7238.7,10.57163933
357,1577859840000,7239.5,7234.971156,7240.97198406,7234.9,31.637782
358,1577859900000,7234.9,7235.8,7239.70088483,7234.4,22.015238840000002
359,1577859960000,7235.2,7240.9106808,7240.9106808,7235.2,20.3596648
360,1577860020000,7242.0805872,7237.4,7242.0805872,7237.4,2.83
361,1577860080000,7237.5,7233.0,7237.8,7233.0,48.08863258
362,1577860140000,7233.0862569,7233.6,7233.9,7233.0,20.99193979
363,1577860200000,7233.5,7233.6,7233.6,7233.29913422,14.21602491
364,1577860260000,7233.6,7233.6,7233.6,7233.6,1.005
365,1577860320000,7233.6,7233.6,7233.6,7233.5,1.625
366,1577860380000,7233.52268433,7236.5,7236.5,7233.5,1.80398967
367,1577860440000,7235.6,7233.3,7235.6,7232.0,33.44507148
368,1577860500000,7233.3,7233.0,7233.3,7231.8,30.329165579999998
369,1577860560000,7233.1,7233.1,7233.1,7233.1,0.5
370,1577860620000,7233.1,7233.1,7233.1,7233.0,0.81109359
371,1577860680000,7233.1,7233.1,7233.1,7233.0,1.25093986
372,1577860740000,7233.1,7233.1,7233.1,7233.1,1.42812337
373,1577860800000,7233.1,7233.1,7233.1,7233.1,0.57547064
374,1577860860000,7235.1,7235.55182079,7235.55182079,7235.1,0.035
375,1577860980000,7235.5,7235.5,7235.5,7235.5,1.8243800000000001
376,1577861040000,7234.5,7234.2,7234.5,7234.2,0.029308320000000002
377,1577861220000,7234.4,7234.5,7234.5,7234.4,3.07
378,1577861280000,7234.4,7234.4,7234.4,7234.4,0.00169303
379,1577861340000,7234.5,7234.5,7234.5,7234.5,0.02
380,1577861580000,7234.5,7234.4,7234.5,7234.4,6.10158443
381,1577861700000,7234.4,7234.4,7234.4,7234.4,0.005
382,1577861760000,7234.5,7234.5,7234.5,7234.5,0.05
383,1577861820000,7234.5,7234.5,7234.5,7234.5,0.07795065
384,1577861880000,7234.5,7234.5,7234.5,7234.4,2.96172202
385,1577862000000,7234.5,7234.5,7234.5,7234.5,0.00620759
386,1577862120000,7234.5,7234.4,7234.5,7234.4,0.54820551
387,1577862180000,7234.4523438,7234.4,7234.5,7234.4,0.02535191
388,1577862240000,7234.4764584,7234.5,7234.5,7234.4764584,0.0043823
389,1577862420000,7234.5,7234.43213544,7234.5,7234.43213544,0.048691
390,1577862480000,7234.5,7234.4703349,7234.5,7234.4,0.06724568
391,1577862540000,7234.4703349,7234.4703349,7234.5,7234.4703349,0.00274372
392,1577862600000,7234.5,7234.5,7234.5,7234.5,0.005
393,1577862660000,7234.4703349,7234.5,7234.5,7234.4703349,0.27
394,1577862720000,7234.5,7235.4,7235.4,7234.5,1.22
395,1577862780000,7235.36682808,7235.4,7235.4,7235.36682808,0.020910250000000002
396,1577862840000,7235.4,7235.4,7235.4,7235.4,0.06
397,1577862900000,7235.4,7235.4,7235.4,7235.4,0.29
398,1577862960000,7235.4,7235.5,7235.5,7235.4,1.18328759
399,1577863020000,7235.5,7235.5,7235.5,7235.5,0.69052669
400,1577863080000,7235.5,7235.47889311,7235.5,7235.47889311,0.00648415
401,1577863140000,7235.5,7235.5,7235.5,7235.5,0.65524878
402,1577863260000,7235.5,7235.5,7235.5,7235.5,0.43661915
403,1577863320000,7235.5,7237.7,7237.7,7235.5,0.15273624
404,1577863380000,7237.7,7237.7,7237.7,7237.60812875,0.19126564999999998
405,1577863440000,7237.60815586,7237.60815586,7237.60815586,7237.60815586,0.001
406,1577863560000,7237.6869537,7237.6869537,7237.6869537,7237.6869537,0.005
407,1577863680000,7237.7,7237.6837002,7237.7,7237.6837002,0.0058249700000000005
408,1577863740000,7237.7,7237.7,7237.7,7237.7,0.00305234
409,1577863800000,7237.7,7237.7,7237.7,7237.7,0.23784446
410,1577863860000,7237.7,7237.7,7237.7,7237.7,0.02198978
411,1577863920000,7237.6837002,7237.6837002,7237.7,7237.6837002,0.01
412,1577863980000,7237.60815586,7237.6,7237.7,7237.6,2.94111066
413,1577864100000,7237.6,7237.60464404,7237.60464404,7237.6,0.0626
414,1577864160000,7237.6,7234.41456272,7237.6,7234.4,1.06113951
415,1577864220000,7234.41456272,7234.4,7234.41456272,7234.4,0.228707
416,1577864280000,7234.4,7234.4,7234.4,7234.4,0.78628041
417,1577864400000,7234.4,7226.9,7234.4,7226.9,1.66548549
418,1577864460000,7226.9,7226.99048402,7226.99048402,7226.9,0.03947293
419,1577864520000,7226.9,7226.8,7226.9,7226.8,2.30008144
420,1577864580000,7226.8,7226.8,7226.8,7226.8,2.20835247
421,1577864640000,7226.8,7223.4,7226.8,7223.4,1.31512146
422,1577864700000,7222.6,7215.4,7222.6,7215.2627328,2.53788219
423,1577864760000,7215.4,7215.3,7215.4,7215.3,0.81946693
